"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","response","stimulus","timeout","failed_images","failed_audio","failed_video","trial_phase","repeated","correct","choice_images","correct_image","choice","slider_start"
"","2460","image-slider-response","370","2.0.0","534183","pllo1t2f1nf","jaguar","3","stimuli\STATE\USED\Spicnicbasket1.jpg","","","","","","","","","","","3"
"","3127","html-button-response","371","2.0.0","537319","pllo1t2f1nf","jaguar","0","Which of these items did you see before?","","","","","Test","","false","[""stimuli\\STATE\\USED\\Sbook2.JPG"",""stimuli\\STATE\\USED\\Sbook1.JPG""]","stimuli\STATE\USED\Sbook1.JPG","stimuli\STATE\USED\Sbook2.JPG",""
"","2109","image-slider-response","372","2.0.0","539434","pllo1t2f1nf","jaguar","2","stimuli\STATE\USED\Sbook2.JPG","","","","","","","","","","","3"
"","1720","html-button-response","373","2.0.0","541164","pllo1t2f1nf","jaguar","1","Which of these items did you see before?","","","","","Test","","true","[""stimuli\\EXEMPLAR\\USED\\Edinosaur2.jpg"",""stimuli\\EXEMPLAR\\USED\\Edinosaur1.jpg""]","stimuli\EXEMPLAR\USED\Edinosaur1.jpg","stimuli\EXEMPLAR\USED\Edinosaur1.jpg",""
"","2563","image-slider-response","374","2.0.0","543733","pllo1t2f1nf","jaguar","3","stimuli\EXEMPLAR\USED\Edinosaur1.jpg","","","","","","","","","","","3"
"","1973","html-button-response","375","2.0.0","545718","pllo1t2f1nf","jaguar","0","Which of these items did you see before?","","","","","Test","","false","[""stimuli\\STATE\\USED\\Shairbrush2.jpg"",""stimuli\\STATE\\USED\\Shairbrush1.jpg""]","stimuli\STATE\USED\Shairbrush1.jpg","stimuli\STATE\USED\Shairbrush2.jpg",""
"","1854","image-slider-response","376","2.0.0","547578","pllo1t2f1nf","jaguar","1","stimuli\STATE\USED\Shairbrush2.jpg","","","","","","","","","","","3"
"","2143","html-button-response","377","2.0.0","549733","pllo1t2f1nf","jaguar","0","Which of these items did you see before?","","","","","Test","","false","[""stimuli\\EXEMPLAR\\USED\\Eframe2.jpg"",""stimuli\\EXEMPLAR\\USED\\Eframe1.jpg""]","stimuli\EXEMPLAR\USED\Eframe1.jpg","stimuli\EXEMPLAR\USED\Eframe2.jpg",""
"","2380","image-slider-response","378","2.0.0","552119","pllo1t2f1nf","jaguar","1","stimuli\EXEMPLAR\USED\Eframe2.jpg","","","","","","","","","","","3"
"","1687","html-button-response","379","2.0.0","553817","pllo1t2f1nf","jaguar","0","Which of these items did you see before?","","","","","Test","","true","[""stimuli\\EXEMPLAR\\USED\\Ebonzai1.jpg"",""stimuli\\EXEMPLAR\\USED\\Ebonzai2.jpg""]","stimuli\EXEMPLAR\USED\Ebonzai1.jpg","stimuli\EXEMPLAR\USED\Ebonzai1.jpg",""
