"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","response","stimulus","timeout","failed_images","failed_audio","failed_video","trial_phase","repeated","correct","choice_images","correct_image","choice","slider_start"
"","null","html-keyboard-response","207","2.0.0","283718","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","208","2.0.0","285722","puwua1qwtby","kangaroo","null","stimuli\EXEMPLAR\USED\Escroll2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","209","2.0.0","286224","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","1658","html-button-response","210","2.0.0","287884","puwua1qwtby","kangaroo","0","Are you still there?","","","","","Attention Check","","","","","",""
"","null","image-keyboard-response","211","2.0.0","289887","puwua1qwtby","kangaroo","null","stimuli\EXEMPLAR\USED\Eheadphones2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","212","2.0.0","290396","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","213","2.0.0","292400","puwua1qwtby","kangaroo","null","stimuli\STATE\USED\Sbrushes1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","214","2.0.0","292903","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","215","2.0.0","294907","puwua1qwtby","kangaroo","null","stimuli\STATE\USED\Smedicaltape2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","216","2.0.0","295410","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","1217","image-keyboard-response","217","2.0.0","297413","puwua1qwtby","kangaroo"," ","stimuli\EXEMPLAR\USED\Escroll2.jpg","","","","","Memory","true","true","","","",""
"","null","html-keyboard-response","218","2.0.0","297916","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","219","2.0.0","299919","puwua1qwtby","kangaroo","null","stimuli\EXEMPLAR\USED\Efishbowl2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","220","2.0.0","300421","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","221","2.0.0","302425","puwua1qwtby","kangaroo","null","stimuli\STATE\USED\Srhino2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","222","2.0.0","302927","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","223","2.0.0","304929","puwua1qwtby","kangaroo","null","stimuli\STATE\USED\Spiggybank1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","224","2.0.0","305432","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
