"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","response","stimulus","timeout","failed_images","failed_audio","failed_video","trial_phase","repeated","correct","choice_images","correct_image","choice","slider_start"
"","null","image-keyboard-response","99","2.0.0","168153","pcfdh9f6su2","p73","null","stimuli\STATE\USED\Sbabytoy2.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","100","2.0.0","168656","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","101","2.0.0","170660","pcfdh9f6su2","p73","null","stimuli\STATE\USED\Spiggybank1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","102","2.0.0","171163","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","103","2.0.0","173175","pcfdh9f6su2","p73","null","stimuli\EXEMPLAR\USED\Ehoe1.jpg","","","","","Memory","true","null","","","",""
"","null","html-keyboard-response","104","2.0.0","173678","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","105","2.0.0","175681","pcfdh9f6su2","p73","null","stimuli\EXEMPLAR\USED\Etoyplane2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","106","2.0.0","176183","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","3545","html-button-response","107","2.0.0","179731","pcfdh9f6su2","p73","0","Are you still there?","","","","","Attention Check","","","","","",""
"","null","image-keyboard-response","108","2.0.0","181733","pcfdh9f6su2","p73","null","stimuli\STATE\USED\Siron2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","109","2.0.0","182236","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","110","2.0.0","184240","pcfdh9f6su2","p73","null","stimuli\STATE\USED\Sapple1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","111","2.0.0","184743","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","112","2.0.0","186745","pcfdh9f6su2","p73","null","stimuli\EXEMPLAR\USED\Eteapot1.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","113","2.0.0","187248","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","114","2.0.0","189252","pcfdh9f6su2","p73","null","stimuli\EXEMPLAR\USED\Etoyplane2.jpg","","","","","Memory","true","null","","","",""
"","null","html-keyboard-response","115","2.0.0","189754","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","116","2.0.0","191756","pcfdh9f6su2","p73","null","stimuli\STATE\USED\Sredcabbage2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","117","2.0.0","192258","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
